author_id,author_name,recipient_id,recipient_name,category,count
0169,황준량,0144,이황,차운,108
0325,이경여,0328,최명길,차운,106
0298,이민성,0260,이항복,차운,72
0298,이민성,0289,이경전,차운,63
0333,장유,0324,정홍명,화답,55
0439,김창흡,0452,김창업,송별,50
0144,이황,0179,조목,차운,48
0429,김창집,0452,김창업,차운,48
0325,이경여,0328,최명길,증정,45
0146,최연,0147,임형수,차운,42
0150,엄흔,0136,임억령,증정,42
0132,송순,0136,임억령,화답,40
0097,정희량,0083,조위,증정,39
0360,김득신,0374,박장원,차운,37
0368,유계,0373,윤선거,차운,37
0532,임성주,0519,김원행,차운,36
0061,서거정,0006,백분화,기증,35
0258,차천로,0273,이수광,송별,34
0341,이경석,0140,조욱,차운,34
0258,차천로,0273,이수광,증정,33
0300,이안눌,0282,이정귀,차운,33
0059,신숙주,0060,성삼문,서간,32
0652,이종기,0655,곽종석,화답,32
0506,조관빈,0435,김창협,차운,30
0567,이동급,0090,신용개,차운,30
0648,허유,0655,곽종석,차운,30
0300,이안눌,0294,권필,차운,29
0401,민유중,0129,민제인,차운,29
0085,이식,0348,김휴,기증,27
0189,권호문,0144,이황,차운,27
0299,김상헌,0313,조희일,차운,27
0491,한원진,0494,윤봉구,차운,27
0605,신위,0618,서기수,차운,27
0397,김수항,0434,최규서,차운,26
0031,이첨,0033,하륜,차운,25
0061,서거정,0064,강희맹,수답,25
0181,구봉령,0144,이황,차운,25
0384,홍위,0394,이단상,만사,25
0389,김수흥,0397,김수항,차운,25
0414,조성기,0439,김창흡,화답,25
0476,조태억,0246,곽재우,차운,25
0521,송명흠,0529,송문흠,차운,25
0601,김려,0519,김원행,서간,25
0066,김종직,0071,홍귀달,화답,24
0113,김안로,0348,김휴,차운,24
0251,이호민,0300,이안눌,차운,24
0286,신흠,0299,김상헌,차운,24
0352,조찬한,0260,이항복,차운,24
0521,송명흠,0529,송문흠,화답,24
0530,이인상,0364,조석윤,화답,24
0373,윤선거,0368,유계,차운,23
0379,이은상,0273,이수광,차운,23
0447,송상기,0429,김창집,송별,23
0103,김극성,0426,김간,차운,22
0151,김인후,0157,유희춘,화답,22
0288,조위한,0290,양경우,차운,22
0310,홍명원,0300,이안눌,차운,22
0326,이식,0300,이안눌,차운,22
0379,이은상,0397,김수항,차운,22
0579,유득공,0583,박제가,차운,22
0597,정약용,0363,윤문거,차운,22
0658,김택영,0661,이건창,기증,22
0136,임억령,0132,송순,차운,21
0273,이수광,0240,허성,차운,21
0325,이경여,0299,김상헌,증정,21
0374,박장원,0144,이황,차운,21
0435,김창협,0439,김창흡,차운,21
0004,이규보,0338,윤순지,차운,20
0004,이규보,0338,윤순지,화답,20
0027,성석린,0037,이행,기증,20
0104,박상,0136,임억령,화답,20
0144,이황,0195,정유일,화답,20
0150,엄흔,0146,최연,차운,20
0185,기대승,0144,이황,차운,20
0265,유몽인,0434,최규서,차운,20
0274,이춘영,0286,신흠,증정,20
0300,이안눌,0333,장유,수답,20
0507,조현명,0333,장유,차운,20
0555,김인후,0539,이민보,화답,20
0567,이동급,0279,정경세,차운,20
0097,정희량,0083,조위,차운,19
0106,이문건,0113,김안로,화답,19
0140,조욱,0449,이이명,증정,19
0328,최명길,0301,김류,증정,19
0374,박장원,0360,김득신,차운,19
0473,이광정,0385,김수증,화답,19
0023,한수,0020,이색,차운,18
0061,서거정,0006,백분화,차운,18
0075,유호인,0066,김종직,차운,18
0136,임억령,0371,조복양,기증,18
0184,정탁,0179,조목,증정,18
0299,김상헌,0328,최명길,차운,18
0304,홍서봉,0300,이안눌,차운,18
0317,고용후,0299,김상헌,기증,18
0324,정홍명,0333,장유,서간,18
0333,장유,0324,정홍명,수답,18
0333,장유,0324,정홍명,차운,18
0395,남용익,0397,김수항,차운,18
0535,임희성,0144,이황,화답,18
0057,이석형,0373,윤선거,차운,17
0059,신숙주,0060,성삼문,차운,17
0134,주세붕,0126,정사룡,차운,17
0140,조욱,0126,정사룡,차운,17
0258,차천로,0273,이수광,차운,17
0268,이준,0282,이정귀,차운,17
0299,김상헌,0333,장유,차운,17
0414,조성기,0439,김창흡,증정,17
0438,이형상,0425,최석정,차운,17
0521,송명흠,0529,송문흠,기증,17
0571,정종로,0520,남한조,화답,17
0571,정종로,0520,남한조,기증,17
0100,김세필,0337,이민구,화답,16
0108,김안국,0337,이민구,차운,16
0113,김안로,0337,이민구,차운,16
0126,정사룡,0134,주세붕,화답,16
0136,임억령,0172,양응정,차운,16
0144,이황,0337,이민구,차운,16
0167,임운,0117,김정국,차운,16
0258,차천로,0294,권필,화답,16
0273,이수광,0308,성여학,차운,16
0286,신흠,0299,김상헌,증정,16
0324,정홍명,0333,장유,기증,16
0325,이경여,0299,김상헌,차운,16
0360,김득신,0374,박장원,기증,16
0439,김창흡,0457,김창즙,서간,16
0439,김창흡,0415,조정만,차운,16
0445,이희조,0436,서종태,서간,16
0476,조태억,0025,정몽주,차운,16
0484,윤봉조,0494,윤봉구,차운,16
0063,이승소,0064,강희맹,차운,15
0122,심언광,0359,황호,차운,15
0127,기준,0324,정홍명,기증,15
0127,기준,0324,정홍명,수답,15
0144,이황,0169,황준량,차운,15
0258,차천로,0300,이안눌,송별,15
0300,이안눌,0299,김상헌,기증,15
0319,심광세,0301,김류,차운,15
0408,이민서,0396,남구만,송별,15
0429,김창집,0385,김수증,차운,15
0452,김창업,0179,조목,차운,15
0465,채팽윤,0144,이황,차운,15
0479,이하곤,0466,최창대,차운,15
0027,성석린,0037,이행,증정,14
0109,이행,0348,김휴,차운,14
0109,이행,0110,박은,차운,14
0118,김정,0104,박상,화답,14
0136,임억령,0132,송순,화답,14
0169,황준량,0010,안축,서간,14
0172,양응정,0136,임억령,차운,14
0187,구사맹,0083,조위,차운,14
0239,심희수,0240,허성,증정,14
0282,이정귀,0268,이준,차운,14
0288,조위한,0324,정홍명,차운,14
0335,신익성,0337,이민구,차운,14
0341,이경석,0300,이안눌,증정,14
0358,강백년,0341,이경석,차운,14
0372,김익희,0364,조석윤,차운,14
0394,이단상,0397,김수항,차운,14
0408,이민서,0393,신정,차운,14
0423,오도일,0425,최석정,차운,14
0473,이광정,0385,김수증,차운,14
0546,김종후,0556,김종수,차운,14
0549,정범조,0337,이민구,차운,14
0592,조수삼,0617,박영원,증정,14
0663,조긍섭,0655,곽종석,증정,14
0043,변계량,0119,소세양,기증,13
0061,서거정,0064,강희맹,기증,13
0061,서거정,0053,김수온,차운,13
0108,김안국,0109,이행,차운,13
0144,이황,0147,임형수,기증,13
0150,엄흔,0146,최연,서간,13
0172,양응정,0136,임억령,증정,13
0241,유근,0215,최립,차운,13
0282,이정귀,0272,황신,차운,13
0282,이정귀,0300,이안눌,차운,13
0299,김상헌,0341,이경석,차운,13
0313,조희일,0299,김상헌,증정,13
0333,장유,0299,김상헌,화답,13
0333,장유,0324,정홍명,송별,13
0341,이경석,0329,조경,차운,13
0341,이경석,0328,최명길,화답,13
0425,최석정,0423,오도일,기증,13
0445,이희조,0125,이언적,차운,13
0476,조태억,0292,허균,차운,13
0542,이헌경,0537,신광수,송별,13
0627,신좌모,0006,백분화,기증,13
0627,신좌모,0440,홍세태,기증,13
0027,성석린,0033,하륜,차운,12
0063,이승소,0394,이단상,차운,12
0126,정사룡,0426,김간,서간,12
0135,이해,0144,이황,차운,12
0136,임억령,0126,정사룡,차운,12
0169,황준량,0136,임억령,차운,12
0214,이성중,0608,김매순,차운,12
0216,최경창,0203,정철,기증,12
0286,신흠,0273,이수광,차운,12
0288,조위한,0324,정홍명,기증,12
0294,권필,0300,이안눌,차운,12
0298,이민성,0260,이항복,증정,12
0300,이안눌,0372,김익희,화답,12
0300,이안눌,0324,정홍명,차운,12
0308,성여학,0273,이수광,기증,12
0326,이식,0300,이안눌,기증,12
0343,이명한,0324,정홍명,서간,12
0379,이은상,0148,홍섬,차운,12
0386,이단하,0374,박장원,기증,12
0393,신정,0155,정황,증정,12
0439,김창흡,0179,조목,증정,12
0439,김창흡,0414,조성기,만사,12
0439,김창흡,0412,이세백,증정,12
0442,이현조,0465,채팽윤,차운,12
0484,윤봉조,0568,박지원,차운,12
0545,이광려,0629,조병덕,증정,12
0554,송환기,0494,윤봉구,화답,12
0585,이만수,0588,서영보,증정,12
0604,이학규,0112,양팽손,화답,12
0625,조두순,0506,조관빈,차운,12
0652,이종기,0649,허훈,차운,12
0059,신숙주,0053,김수온,증정,11
0061,서거정,0394,이단상,차운,11
0066,김종직,0075,유호인,화답,11
0093,권오복,0092,김일손,기증,11
0109,이행,0097,정희량,기증,11
0144,이황,0188,김부륜,차운,11
0169,황준량,0094,이현보,차운,11
0195,정유일,0224,류성룡,차운,11
0210,김성일,0240,허성,차운,11
0221,이정암,0643,김흥락,송별,11
0239,심희수,0296,심열,송별,11
0253,한응인,0244,송상현,차운,11
0299,김상헌,0286,신흠,차운,11
0300,이안눌,0372,김익희,차운,11
0300,이안눌,0326,이식,서간,11
0308,성여학,0273,이수광,증정,11
0313,조희일,0241,유근,차운,11
0330,오준,0359,황호,차운,11
0333,장유,0324,정홍명,서간,11
0340,정두경,0471,이덕수,차운,11
0341,이경석,0326,이식,수답,11
0343,이명한,0325,이경여,서간,11
0349,정두경,0657,이기,기증,11
0357,정태화,0338,윤순지,차운,11
0359,황호,0300,이안눌,차운,11
0376,이건,0090,신용개,차운,11
0379,이은상,0300,이안눌,차운,11
0385,김수증,0397,김수항,차운,11
0389,김수흥,0397,김수항,송별,11
0389,김수흥,0445,이희조,차운,11
0389,김수흥,0020,이색,차운,11
0395,남용익,0445,이희조,기증,11
0400,윤증,0014,이곡,차운,11
0408,이민서,0393,신정,기증,11
0418,임방,0420,권상하,기증,11
0429,김창집,0452,김창업,화답,11
0439,김창흡,0179,조목,화답,11
0488,정내교,0062,조려,차운,11
0507,조현명,0488,정내교,차운,11
0507,조현명,0171,김귀영,차운,11
0594,성해응,0319,심광세,증정,11
0617,박영원,0613,정원용,서간,11
0627,신좌모,0550,김익,송별,11
0640,이진상,0655,곽종석,차운,11
0018,이집,0020,이색,증정,10
0020,이색,0023,한수,증정,10
0026,김구용,0025,정몽주,기증,10
0043,변계량,0119,소세양,차운,10
0061,서거정,0350,이상질,차운,10
0061,서거정,0350,이상질,기증,10
0063,이승소,0061,서거정,기증,10
0102,홍언충,0613,정원용,송별,10
0105,심의,0124,서경덕,증정,10
0105,심의,0108,김안국,차운,10
0109,이행,0337,이민구,차운,10
0113,김안로,0348,김휴,화답,10
0113,김안로,0348,김휴,증정,10
0116,신광한,0168,허엽,기증,10
0126,정사룡,0449,이이명,서간,10
0140,조욱,0116,신광한,차운,10
0144,이황,0169,황준량,수답,10
0148,홍섬,0116,신광한,차운,10
0148,홍섬,0126,정사룡,차운,10
0169,황준량,0108,김안국,차운,10
0169,황준량,0342,하홍도,기증,10
0169,황준량,0090,신용개,차운,10
0184,정탁,0179,조목,차운,10
0195,정유일,0174,권벽,차운,10
0221,이정암,0178,박순,화답,10
0251,이호민,0263,서성,송별,10
0258,차천로,0300,이안눌,차운,10
0258,차천로,0300,이안눌,화답,10
0259,배용길,0236,박이장,화답,10
0260,이항복,0236,박이장,기증,10
0273,이수광,0434,최규서,차운,10
0286,신흠,0282,이정귀,차운,10
0288,조위한,0300,이안눌,차운,10
0298,이민성,0268,이준,차운,10
0317,고용후,0299,김상헌,증정,10
0322,김육,0341,이경석,차운,10
0325,이경여,0341,이경석,차운,10
0328,최명길,0325,이경여,증정,10
0328,최명길,0440,홍세태,차운,10
0341,이경석,0300,이안눌,기증,10
0343,이명한,0333,장유,증정,10
0343,이명한,0337,이민구,차운,10
0359,황호,0066,김종직,차운,10
0360,김득신,0168,허엽,차운,10
0367,송시열,0368,유계,차운,10
0368,유계,0371,조복양,차운,10
0374,박장원,0360,김득신,기증,10
0384,홍위,0397,김수항,차운,10
0389,김수흥,0397,김수항,기증,10
0392,민정중,0397,김수항,차운,10
0402,송규렴,0367,송시열,차운,10
0408,이민서,0410,김석주,차운,10
0410,김석주,0268,이준,만사,10
0414,조성기,0432,임영,증정,10
0414,조성기,0440,홍세태,증정,10
0425,최석정,0204,홍성민,차운,10
0436,서종태,0395,남용익,화답,10
0438,이형상,0460,이만부,차운,10
0441,이담명,0529,송문흠,화답,10
0447,송상기,0459,이건명,송별,10
0460,이만부,0337,이민구,차운,10
0464,이의현,0201,이이,차운,10
0476,조태억,0425,최석정,차운,10
0484,윤봉조,0363,윤문거,차운,10
0484,윤봉조,0363,윤문거,화답,10
0484,윤봉조,0568,박지원,화답,10
0489,이익,0344,허목,차운,10
0497,김성탁,0532,임성주,화답,10
0506,조관빈,0333,장유,차운,10
0506,조관빈,0410,김석주,차운,10
0524,김낙행,0501,권만,만사,10
0537,신광수,0413,유세명,송별,10
0544,이복원,0613,정원용,증정,10
0563,박윤원,0572,박준원,서간,10
0579,유득공,0435,김창협,차운,10
0583,박제가,0363,윤문거,차운,10
0594,성해응,0611,조인영,차운,10
0597,정약용,0595,신작,차운,10
0600,김조순,0602,심상규,증정,10
0602,심상규,0613,정원용,차운,10
0614,김정희,0605,신위,송별,10
0624,홍한주,0616,이시원,증정,10
0624,홍한주,0528,송능상,송별,10
0625,조두순,0613,정원용,차운,10
0649,허훈,0513,남유용,만사,10
0018,이집,0025,정몽주,증정,9
0025,정몽주,0018,이집,차운,9
0028,원천석,0142,이항,차운,9
0028,원천석,0142,이항,서간,9
0032,조준,0378,유혁연,차운,9
0036,권근,0020,이색,차운,9
0036,권근,0027,성석린,차운,9
0094,이현보,0144,이황,화답,9
0102,홍언충,0097,정희량,증정,9
0105,심의,0108,김안국,증정,9
0109,이행,0426,김간,차운,9
0136,임억령,0172,양응정,증정,9
0144,이황,0195,정유일,기증,9
0146,최연,0036,권근,차운,9
0151,김인후,0157,유희춘,기증,9
0164,박승임,0289,이경전,차운,9
0167,임운,0103,김극성,차운,9
0169,황준량,0010,안축,차운,9
0169,황준량,0090,신용개,증정,9
0174,권벽,0195,정유일,차운,9
0202,이해수,0258,차천로,차운,9
0221,이정암,0130,상진,차운,9
0282,이정귀,0294,권필,차운,9
0290,양경우,0260,이항복,차운,9
0300,이안눌,0313,조희일,기증,9
0300,이안눌,0326,이식,차운,9
0313,조희일,0299,김상헌,기증,9
0328,최명길,0299,김상헌,차운,9
0330,오준,0353,채유후,차운,9
0338,윤순지,0329,조경,차운,9
0341,이경석,0337,이민구,기증,9
0343,이명한,0299,김상헌,송별,9
0343,이명한,0333,장유,기증,9
0352,조찬한,0324,정홍명,차운,9
0353,채유후,0658,김택영,증정,9
0360,김득신,0282,이정귀,차운,9
0367,송시열,0445,이희조,차운,9
0372,김익희,0364,조석윤,화답,9
0374,박장원,0360,김득신,서간,9
0393,신정,0410,김석주,차운,9
0398,박세당,0396,남구만,차운,9
0414,조성기,0425,최석정,화답,9
0423,오도일,0425,최석정,기증,9
0423,오도일,0425,최석정,만사,9
0436,서종태,0014,이곡,차운,9
0444,최석항,0425,최석정,차운,9
0447,송상기,0479,이하곤,차운,9
0449,이이명,0429,김창집,차운,9
0452,김창업,0179,조목,증정,9
0465,채팽윤,0170,노진,서간,9
0476,조태억,0496,임상덕,차운,9
0476,조태억,0463,임수간,차운,9
0476,조태억,0020,이색,차운,9
0498,심육,0300,이안눌,차운,9
0501,권만,0447,송상기,만사,9
0507,조현명,0171,김귀영,증정,9
0515,오원,0514,이천보,서간,9
0515,오원,0514,이천보,기증,9
0529,송문흠,0530,이인상,화답,9
0537,신광수,0058,박팽년,기증,9
0594,성해응,0435,김창협,차운,9
0605,신위,0614,김정희,서간,9
0605,신위,0292,허균,차운,9
0655,곽종석,0360,김득신,차운,9
0020,이색,0021,정추,차운,8
0022,박익,0025,정몽주,화답,8
0023,한수,0011,이제현,화답,8
0043,변계량,0027,성석린,차운,8
0050,유방선,0425,최석정,증정,8
0061,서거정,0053,김수온,기증,8
0061,서거정,0065,성간,차운,8
0061,서거정,0350,이상질,증정,8
0061,서거정,0037,이행,송별,8
0063,이승소,0061,서거정,차운,8
0063,이승소,0011,이제현,차운,8
0076,김흔,0066,김종직,차운,8
0090,신용개,0092,김일손,차운,8
0093,권오복,0092,김일손,증정,8
0103,김극성,0014,이곡,차운,8
0104,박상,0030,이존오,증정,8
0105,심의,0109,이행,증정,8
0105,심의,0124,서경덕,차운,8
0108,김안국,0101,이희보,차운,8
0113,김안로,0108,김안국,화답,8
0119,소세양,0268,이준,서간,8
0132,송순,0348,김휴,차운,8
0134,주세붕,0094,이현보,차운,8
0135,이해,0144,이황,기증,8
0140,조욱,0449,이이명,기증,8
0144,이황,0210,김성일,차운,8
0146,최연,0010,안축,차운,8
0147,임형수,0146,최연,차운,8
0147,임형수,0116,신광한,차운,8
0150,엄흔,0434,최규서,차운,8
0169,황준량,0144,이황,화답,8
0169,황준량,0136,임억령,화답,8
0171,김귀영,0144,이황,송별,8
0181,구봉령,0188,김부륜,차운,8
0189,권호문,0224,류성룡,차운,8
0196,권문해,0544,이복원,차운,8
0210,김성일,0144,이황,차운,8
0210,김성일,0025,정몽주,차운,8
0214,이성중,0198,성혼,수답,8
0224,류성룡,0279,정경세,기증,8
0235,성여신,0544,이복원,차운,8
0242,이정형,0030,이존오,기증,8
0251,이호민,0544,이복원,서간,8
0258,차천로,0207,윤근수,증정,8
0286,신흠,0273,이수광,송별,8
0287,강항,0324,정홍명,차운,8
0288,조위한,0106,이문건,차운,8
0289,이경전,0485,이재,차운,8
0299,김상헌,0241,유근,차운,8
0300,이안눌,0294,권필,기증,8
0300,이안눌,0299,김상헌,송별,8
0300,이안눌,0282,이정귀,기증,8
0300,이안눌,0011,이제현,증정,8
0300,이안눌,0333,장유,서간,8
0300,이안눌,0301,김류,송별,8
0302,이춘원,0313,조희일,화답,8
0312,목대흠,0595,신작,차운,8
0313,조희일,0299,김상헌,차운,8
0313,조희일,0020,이색,차운,8
0325,이경여,0341,이경석,서간,8
0326,이식,0319,심광세,송별,8
0328,최명길,0090,신용개,차운,8
0335,신익성,0299,김상헌,차운,8
0337,이민구,0329,조경,차운,8
0341,이경석,0333,장유,기증,8
0343,이명한,0299,김상헌,차운,8
0343,이명한,0325,이경여,차운,8
0343,이명한,0326,이식,차운,8
0356,김홍욱,0287,강항,차운,8
0360,김득신,0379,이은상,차운,8
0367,송시열,0397,김수항,차운,8
0367,송시열,0369,이유태,차운,8
0368,유계,0361,권시,차운,8
0368,유계,0394,이단상,만사,8
0372,김익희,0364,조석윤,증정,8
0379,이은상,0397,김수항,증정,8
0379,이은상,0434,최규서,차운,8
0380,윤휴,0108,김안국,화답,8
0391,이현일,0403,이숭일,차운,8
0393,신정,0299,김상헌,화답,8
0395,남용익,0300,이안눌,차운,8
0396,남구만,0398,박세당,차운,8
0400,윤증,0368,유계,차운,8
0400,윤증,0526,윤광소,증정,8
0400,윤증,0658,김택영,차운,8
0405,오시수,0496,임상덕,차운,8
0408,이민서,0397,김수항,차운,8
0413,유세명,0062,조려,차운,8
0425,최석정,0423,오도일,화답,8
0425,최석정,0414,조성기,화답,8
0439,김창흡,0452,김창업,기증,8
0440,홍세태,0435,김창협,증정,8
0443,권두경,0391,이현일,송별,8
0459,이건명,0168,허엽,기증,8
0465,채팽윤,0442,이현조,기증,8
0465,채팽윤,0427,이현석,차운,8
0465,채팽윤,0056,양성지,기증,8
0465,채팽윤,0397,김수항,증정,8
0475,윤동수,0462,양득중,증정,8
0476,조태억,0433,정제두,증정,8
0511,민우수,0326,이식,차운,8
0537,신광수,0543,채제공,기증,8
0539,이민보,0348,김휴,차운,8
0554,송환기,0392,민정중,차운,8
0571,정종로,0520,남한조,만사,8
0577,이덕무,0589,이서구,증정,8
0579,유득공,0577,이덕무,차운,8
0579,유득공,0577,이덕무,기증,8
0579,유득공,0577,이덕무,증정,8
0585,이만수,0613,정원용,증정,8
0590,장혼,0170,노진,차운,8
0592,조수삼,0611,조인영,화답,8
0604,이학규,0605,신위,차운,8
0606,박윤묵,0622,윤정현,증정,8
0615,허전,0165,양사언,차운,8
0628,기정진,0635,유주목,차운,8
0637,이유원,0286,신흠,차운,8
0640,이진상,0649,허훈,만사,8
0641,강위,0614,김정희,화답,8
0642,김평묵,0367,송시열,차운,8
0660,황현,0440,홍세태,차운,8
0013,민사평,0011,이제현,화답,7
0023,한수,0020,이색,수답,7
0027,성석린,0033,하륜,기증,7
0043,변계량,0036,권근,차운,7
0043,변계량,0557,황윤석,차운,7
0050,유방선,0423,오도일,증정,7
0057,이석형,0350,이상질,차운,7
0081,남효온,0137,성운,송별,7
0085,이식,0447,송상기,기증,7
0085,이식,0544,이복원,송별,7
0102,홍언충,0097,정희량,차운,7
0116,신광한,0147,임형수,차운,7
0126,정사룡,0136,임억령,수답,7
0132,송순,0371,조복양,증정,7
0135,이해,0144,이황,화답,7
0136,임억령,0153,오상,기증,7
0140,조욱,0108,김안국,차운,7
0144,이황,0185,기대승,차운,7
0189,권호문,0181,구봉령,차운,7
0207,윤근수,0174,권벽,증정,7
0215,최립,0210,김성일,차운,7
0251,이호민,0209,이산해,차운,7
0256,조정,0268,이준,차운,7
0258,차천로,0282,이정귀,송별,7
0265,유몽인,0308,성여학,차운,7
0266,성문준,0307,안방준,증정,7
0274,이춘영,0203,정철,차운,7
0282,이정귀,0260,이항복,차운,7
0286,신흠,0299,김상헌,송별,7
0286,신흠,0207,윤근수,차운,7
0290,양경우,0294,권필,증정,7
0298,이민성,0593,남공철,차운,7
0299,김상헌,0286,신흠,기증,7
0299,김상헌,0322,김육,차운,7
0300,이안눌,0298,이민성,기증,7
0300,이안눌,0301,김류,기증,7
0300,이안눌,0294,권필,수답,7
0300,이안눌,0288,조위한,기증,7
0300,이안눌,0299,김상헌,서간,7
0303,조찬한,0268,이준,차운,7
0310,홍명원,0263,서성,송별,7
0312,목대흠,0337,이민구,차운,7
0326,이식,0346,윤순거,송별,7
0328,최명길,0299,김상헌,증정,7
0328,최명길,0325,이경여,차운,7
0328,최명길,0440,홍세태,기증,7
0333,장유,0324,정홍명,증정,7
0333,장유,0299,김상헌,증정,7
0341,이경석,0325,이경여,기증,7
0343,이명한,0324,정홍명,기증,7
0343,이명한,0333,장유,차운,7
0343,이명한,0300,이안눌,차운,7
0352,조찬한,0326,이식,차운,7
0357,정태화,0300,이안눌,차운,7
0373,윤선거,0368,유계,기증,7
0374,박장원,0360,김득신,증정,7
0374,박장원,0568,박지원,차운,7
0384,홍위,0389,김수흥,만사,7
0386,이단하,0395,남용익,화답,7
0389,김수흥,0395,남용익,차운,7
0393,신정,0395,남용익,차운,7
0393,신정,0386,이단하,만사,7
0395,남용익,0397,김수항,증정,7
0398,박세당,0396,남구만,송별,7
0400,윤증,0014,이곡,증정,7
0400,윤증,0369,이유태,만사,7
0405,오시수,0496,임상덕,기증,7
0408,이민서,0393,신정,화답,7
0423,오도일,0616,이시원,기증,7
0429,김창집,0439,김창흡,차운,7
0432,임영,0414,조성기,차운,7
0435,김창협,0622,윤정현,차운,7
0435,김창협,0445,이희조,송별,7
0438,이형상,0348,김휴,차운,7
0438,이형상,0011,이제현,차운,7
0439,김창흡,0179,조목,송별,7
0443,권두경,0641,강위,만사,7
0476,조태억,0525,이용휴,수답,7
0484,윤봉조,0299,김상헌,차운,7
0489,이익,0444,최석항,차운,7
0497,김성탁,0443,권두경,차운,7
0521,송명흠,0529,송문흠,서간,7
0529,송문흠,0530,이인상,기증,7
0549,정범조,0537,신광수,기증,7
0549,정범조,0597,정약용,기증,7
0577,이덕무,0294,권필,차운,7
0584,이산,0543,채제공,화답,7
0585,이만수,0602,심상규,화답,7
0602,심상규,0593,남공철,차운,7
0605,신위,0618,서기수,송별,7
0606,박윤묵,0622,윤정현,기증,7
0623,김진수,0034,이숭인,송별,7
0624,홍한주,0607,홍석주,증정,7
0627,신좌모,0215,최립,차운,7
0627,신좌모,0242,이정형,증정,7
0627,신좌모,0550,김익,증정,7
0628,기정진,0379,이은상,차운,7
0663,조긍섭,0658,김택영,만사,7
0013,민사평,0011,이제현,차운,6
0018,이집,0020,이색,차운,6
0018,이집,0034,이숭인,증정,6
0020,이색,0357,정태화,화답,6
0026,김구용,0018,이집,기증,6
0031,이첨,0033,하륜,화답,6
0033,하륜,0036,권근,차운,6
0045,박흥생,0071,홍귀달,차운,6
0045,박흥생,0071,홍귀달,증정,6
0053,김수온,0056,양성지,증정,6
0057,이석형,0350,이상질,증정,6
0073,양희지,0076,김흔,화답,6
0075,유호인,0087,이종준,송별,6
0076,김흔,0299,김상헌,차운,6
0090,신용개,0643,김흥락,기증,6
0097,정희량,0426,김간,차운,6
0108,김안국,0140,조욱,증정,6
0111,이자,0014,이곡,차운,6
0116,신광한,0126,정사룡,차운,6
0117,김정국,0105,심의,증정,6
0118,김정,0105,심의,차운,6
0118,김정,0123,김구,송별,6
0126,정사룡,0116,신광한,화답,6
0132,송순,0371,조복양,차운,6
0132,송순,0253,한응인,차운,6
0134,주세붕,0169,황준량,차운,6
0134,주세붕,0108,김안국,차운,6
0144,이황,0179,조목,화답,6
0144,이황,0179,조목,기증,6
0146,최연,0174,권벽,증정,6
0149,송기수,0147,임형수,송별,6
0150,엄흔,0491,한원진,차운,6
0159,노수신,0173,강유선,기증,6
0169,황준량,0430,이기지,차운,6
0169,황준량,0010,안축,증정,6
0169,황준량,0293,이시발,차운,6
0184,정탁,0188,김부륜,증정,6
0185,기대승,0159,노수신,차운,6
0187,구사맹,0203,정철,증정,6
0188,김부륜,0179,조목,차운,6
0189,권호문,0188,김부륜,차운,6
0193,윤두수,0215,최립,기증,6
0207,윤근수,0083,조위,차운,6
0207,윤근수,0300,이안눌,송별,6
0215,최립,0210,김성일,화답,6
0228,양대박,0224,류성룡,차운,6
0239,심희수,0237,이원익,증정,6
0251,이호민,0300,이안눌,기증,6
0258,차천로,0094,이현보,증정,6
0258,차천로,0207,윤근수,차운,6
0258,차천로,0224,류성룡,차운,6
0258,차천로,0273,이수광,화답,6
0260,이항복,0348,김휴,차운,6
0265,유몽인,0274,이춘영,차운,6
0267,오윤겸,0282,이정귀,차운,6
0282,이정귀,0300,이안눌,송별,6
0286,신흠,0269,김상용,차운,6
0286,신흠,0299,김상헌,기증,6
0288,조위한,0290,양경우,증정,6
0288,조위한,0339,오숙,차운,6
0288,조위한,0326,이식,차운,6
0288,조위한,0282,이정귀,기증,6
0288,조위한,0300,이안눌,증정,6
0299,김상헌,0260,이항복,증정,6
0300,이안눌,0294,권필,증정,6
0300,이안눌,0313,조희일,차운,6
0300,이안눌,0282,이정귀,화답,6
0300,이안눌,0241,유근,화답,6
0301,김류,0299,김상헌,화답,6
0301,김류,0260,이항복,차운,6
0308,성여학,0273,이수광,차운,6
0326,이식,0341,이경석,차운,6
0330,오준,0416,김만중,증정,6
0330,오준,0341,이경석,차운,6
0330,오준,0328,최명길,차운,6
0333,장유,0300,이안눌,차운,6
0333,장유,0300,이안눌,수답,6
0337,이민구,0353,채유후,수답,6
0338,윤순지,0124,서경덕,기증,6
0338,윤순지,0124,서경덕,수답,6
0339,오숙,0261,한준겸,차운,6
0341,이경석,0299,김상헌,화답,6
0343,이명한,0324,정홍명,차운,6
0346,윤순거,0368,유계,차운,6
0346,윤순거,0368,유계,수답,6
0352,조찬한,0383,홍여하,차운,6
0356,김홍욱,0362,신익전,차운,6
0359,황호,0471,이덕수,차운,6
0360,김득신,0374,박장원,증정,6
0361,권시,0373,윤선거,화답,6
0361,권시,0373,윤선거,증정,6
0365,홍우원,0169,황준량,차운,6
0367,송시열,0385,김수증,차운,6
0368,유계,0363,윤문거,증정,6
0369,이유태,0368,유계,차운,6
0372,김익희,0341,이경석,차운,6
0374,박장원,0568,박지원,서간,6
0386,이단하,0397,김수항,증정,6
0387,이유장,0245,허봉,차운,6
0390,소두산,0398,박세당,차운,6
